image_id,source_dataset,crop,source_class,canonical_class,relative_path,sha256,width,height,resolution_tier,original_url_or_doi,license
HERMOS-GRP-0128,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8814.JPG,6d305f7e738ef272966f9609ea9255fde05803b786ca766a70f88c54f5757bcf,2592,1936,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0129,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8815.JPG,f70b16e81544ebfe033820fb6a9014850fcd3fbf91ea1a745abb1183fb40791a,2592,1936,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0130,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8816.JPG,9fe914013ad89c201a3f14bd239d5d3eec3b206f273bf25f9166ec3a93c2d524,2592,1936,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0131,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8817.JPG,798b4e7d16fbe1a6b5644155504fa3d8dd0d237b5cf3a5382c1ec305aa852775,2592,1936,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0132,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8818.JPG,4b441d73e8db0adcc6e109202a5cad4314fdfe3ab606c4b8bd4d8b7859759adb,3264,2448,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0133,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8819.JPG,0f1cab2bafb8651da7254de7ac95284d5a2d37157c3be45e8814fd140ccbe9d1,3264,2448,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0134,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8822.JPG,0b7e9bf3ea0f84410d620b8be50efcba5aedb72013f1b969b0ca745d82c9400a,1936,2592,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0135,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8823.JPG,2b2d28a53aecdde7c97bd5ec37720fadaf5511a010d9fdc9b53452913e933df1,1936,2592,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0136,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8824.JPG,8bcd13278c2061bbaeaf8376bdede34d642b50c6906c2f2df7c90689b2e82001,1936,2592,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0137,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8825.JPG,11d0f66f289c43ca2e79cd53c361e6a39336f2978da0904bc4fd93fa5210f26d,1936,2592,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0138,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8826.JPG,b5e860749d8b519f22ccc47f508d5b8cc53f88fa28b2315a509bf325ddd40bd9,1936,2592,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0139,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8827.JPG,211713c7b765f3ae7f55ee8de1095aab70295d2ca72e3f5e6435778de189f96b,1936,2592,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0140,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8828.JPG,d12d267cf98e8cc71cad51b63675f224a581595fbd29929beedff5e1beccb704,1936,2592,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0141,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8829.JPG,19116211f427b40e31f16a67fab223b479c598c4cf698c2a2cd1816f29fb46f5,600,800,Medium (500-1199px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0142,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8838.JPG,524ec69d3b921846f09febebc9be8eac60ca5c76c2520caba4ff60feee4974b4,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0143,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8839.JPG,71106c7dcb05478fa14a688c3d52cbb04331278c8f3a394641e5e1125e9cd0c1,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0144,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8840.JPG,5642423228abe35f9778cfd482609a2b130bdb16a4c9725db0d69dbb513506f6,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0145,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8841.JPG,554eb390110c2a023fb76806f7538c029fd11ec729159df6d4b2fd9d1c298c05,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0146,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8843.JPG,e854cbb2d88c55808c8957ced4af0bcc6f145d847720eead93657546a6ea5151,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0147,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8850.JPG,13f1e96e9792cc489d4e95c3b19b5681bf8587fb96cacb9f051785f0ec5de2e4,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0148,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8854.jpg,ef6be69bde858e44096a63bc2feae6149c628e99b700534655b36827d7f8ec57,687,788,Medium (500-1199px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0149,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8856.jpg,2adba4316d06cd97a6a7925359bf044e1de78d2d41ccf19ca2ad048e15982edc,395,710,Medium (500-1199px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0150,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8857.jpg,1116bc5ccebc75c04aa0cb30438ee6a05273833c74bc06166e2e568aac26f23f,673,827,Medium (500-1199px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0151,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8858.JPG,a9870003977ecde888000a9740c44c5ca0dfe29575cf179fc5c2cdf951903a27,1280,960,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0152,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8820.JPG,68b1189232df4094040560077ad8edde7ed3cc1ffa0fa7d10d0c9760fc4f1252,2592,1936,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0153,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8821.JPG,7d7619a6e347fdcc3abc580ecaf44b74db2dd18e4ea498b2ea95a5b34e9a32d8,2592,1936,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0154,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8830.JPG,e482fbc0198234810d1319340ae9b3e1530dc92de9b30c2910d39d560b2b73eb,600,800,Medium (500-1199px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0155,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8831.JPG,bcf23dbc0abc5afba9c896d7d199f7d3e7a161a0efbec6ad0137f8068654be37,600,800,Medium (500-1199px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0156,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8832.JPG,8cd058b9a4b644ca8ec10c206615d5d6b3d4d6d085e5398e398d316fd21297ea,600,800,Medium (500-1199px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0158,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8835.JPG,2567d3b91e2aa50df584efa09d0f3fc66530402884d0e7c1f795d4f825b80373,600,800,Medium (500-1199px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0159,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8836.JPG,0665668f444a929ddbfcfb7ba7985eaf160e1cf0cd151493f9b7680206a0cdc2,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0160,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8844.JPG,13a4b5e103dd70069b2472d55f4aecd7cad6b639d868657f4b1d42d7b1b587e6,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0161,"HERMOS (Özacar et al., 2024)",grape,downy mildew,grape_downy_mildew,experiments/field_data_19b5/grape_hermos/grape_downy_mildew/IMG_8845.JPG,83587922bb7f726a68205a2254b0a5b7d5a1d31a47b9136fdcfde086f853c0cc,1600,1200,High (1200-2499px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0162,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8206.JPG,fef03261cadd0d2e4b86f09f730593de9743f9951d088bfaedcf87fa25a00421,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0163,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8208.JPG,6af1b987b0f21e24fbbbf75cde60e3d246b673fe00eda4d51822c8312904eaf2,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0164,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8209.JPG,401d028637d386cf8c20ac61690e06119273633dc418b1a8be53c921fe0f7f80,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0165,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8210.JPG,809387c729b74bd41e0f298e934a9b5da196920994432deb19524af284310c98,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0166,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8211.JPG,dbbd9679fde351b44ac84a20a8acb13b94468f3db07a3f1e3dbcf2b5a1ea511e,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0167,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8219.JPG,391b735fe68220192715fbc964b09a8f6c625e066d7a43131585f51eeccc2fa7,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0168,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8220.JPG,bfb532d0836767c9e69e333de76c9675b66419c2295e667d253b847a18d55b90,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0169,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8227.JPG,1bcd30e07f2feeb4ecf6964d72a986ac14562d3ecb09249e36f65aed9bef8114,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0170,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8286.JPG,5d91cb371fc9f6ef40d48001387bf8a2bace825b62833549a208dc6b54026652,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0171,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8287.JPG,5563e5f09bc495013d5523cc24bc7b3379c67f28517c5a97df405299e83b676c,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0172,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8288.JPG,7714e636130a82b1200750c8631bd31e0e01e6f4de56ba1fde4ea9178dcd62ec,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0173,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8292.JPG,dc9ad77910642282c4c9686c47fda4fed9d184d71e2aff5246664c0fe0e39fe1,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0174,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8332.JPG,02b8dc78227d9124d74d04698a8467ef40553fc43cfc52e88fd759c8d0e76dc7,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0175,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8333.JPG,dfca686d8b501d841e5f8841677cd6dfc7511bcd8f6439245eb208a30296fd38,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0176,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8334.JPG,93ef408d455c414dc24d47ccb97a448f1d09117591e5d16de4bba4c20198f485,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0177,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8335.JPG,2b1a59bb0e91d29466f46530c231c1dbd17d56288abcaa4741e2b358ea65c665,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0178,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8336.JPG,87fcb76e6aafaa00e8c2c6e1a024848eafd98ffc4ba5491b5a41503050b8d613,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0179,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8353.JPG,dbd80c633eec6131f2e0fff2c6e59d16bec9f42c600387d225b734ddf39aecbe,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0180,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8355.JPG,c451f9a21b12767d09f71c1024149ab505b97b185a4250479b60aa22cae1f4cb,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0181,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8357.JPG,b025bdc08187e1a9bb90368f9dff26ac15eb0d2376382c750f9af8c4b7c4dcdf,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0182,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8361.JPG,d547b43953f5a3d902b1bdacd1dc729a906630ed5e69fa2088d852bd5ac118d4,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0183,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8364.JPG,0e4ca32041a96ba5156b5e376ad06cd9403c03e37f22cd7d0b7b54e8d7e16de0,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0184,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8379.JPG,251323ef3868096e98fbb218b1201412d73b63b84662cfa5c129ff5a7a71fc39,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0185,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8392.JPG,e7372bcc9d2312c5f7776e1df18890543f1b24b3461f2f6256401850180cf44c,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0186,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8394.JPG,fe6869fee16a40a5c30fd29e2f7fc085651dd6dc7c263949d70504e965cec411,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0187,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8396.JPG,43bb7512c758df2facad922020763b933e600a337dd2597d378c272f6f619978,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0188,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8398.JPG,e46e8966b008a736b0e58f69daf69748963c1cd5b23244313b9d0ef5899ae7ad,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0189,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8399.JPG,a697edd18261b88858b0bfab43f1145e114acb842218df5ac6c71cbb4d54855f,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0190,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8400.JPG,43b82e23408efc7d2b8fd5a01837c63810b6c66a378fe92e0696c7547336a76c,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0191,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8509.JPG,32bb4bc2c5f93c82825a686cc8116633a22d6fc11bd3c126d7868779ada4dd35,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0192,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8510.JPG,34da8f669613445cefd15bfe6bad124e2c2ad948d313e76af28db7629538a7a0,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0193,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8512.JPG,dd40d23321280765ba3b83ba8af8a4c092e5ea0b8cf27c11a8f8d9f16eecd066,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0194,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8521.JPG,997c84ae9e967c341c361fe9f9077ff16bad62dbe3b8e3563f4760a94a8361be,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0195,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8532.JPG,a650014d7478801785e55cd03005a61a1cd3f2c0da4fdecf808d3058cbda4025,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0196,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8533.JPG,b2cfac76746b901e79a5b0335798d6556319a5ab6e5a55e45dd78fe03a9e92a7,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0197,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8562.JPG,dc0ba18567ac79ad685bb061c8fe99e1f1757015947d461772de3e381014017a,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0198,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8563.JPG,dd7a37cd4564badfb5834f514ad001b2dc4836eda4273e849d3877a3da2a9711,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0199,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8564.JPG,7ab86a59a43f454d1edb76d5d24609fad8090ffb90729b62df2cd36235e03791,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0202,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8570.JPG,3b0d9e44067525eafbc27fb298058164831302f92cd818e896aa36a80b9167a4,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0203,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8627.JPG,1094ae66ff65d634c6c11e2155ae7c25d70d1b573d12794cff58c5218fb7d893,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0204,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8628.JPG,48a3ce917dab38646dac7acc42daa2177b1a1e204e30e62a2308b431a4dc62a9,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0205,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8634.JPG,1326c711111d0da127a74a95e49d70ea9fbdc06792fd3f62e667eeba36d51efa,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
HERMOS-GRP-0206,"HERMOS (Özacar et al., 2024)",grape,healthy leaves,grape_healthy,experiments/field_data_19b5/grape_hermos/grape_healthy/IMG_8635.JPG,83aea90be637a16fc0c5752cea5be36910973bf3929c45a493bf899827606b55,6000,4000,Ultra-High (>=2500px),https://doi.org/10.17632/j4xs3kh3fd.2,CC BY 4.0
