evaluation_track,crop,dataset,source_dataset,file_path,true_label,true_class_index,predicted_label,predicted_class_index,correct,confidence,true_class_probability,top_2_label,top_2_probability,top_3_label,top_3_probability,ground_truth_quality,error_type
TRACK_D_CROSS_CROP,Tomato,cross_crop_sugarcane_to_tomato,Sugarcane Held-Out Test,D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1496.jpg,Cross-Crop: Sugarcane,-1,Tomato___Late_blight,2,False,0.9578714370727539,0.0,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.04205920919775963,Tomato___Early_blight,6.639968341914937e-05,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000016.jpg,Leaf Blight,5,Bacterial Leaf Spot,0,False,0.9574388265609741,0.005174312740564346,Powdery Mildew,0.018800916150212288,Healthy Leaves,0.0102844825014472,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_tomato_to_sugarcane,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\651c7556-f25e-46b9-97db-4793a2a3b642___RS_HL 0219.JPG,Cross-Crop: Tomato,-1,Mosaic / Viral Disease,4,False,0.9567356109619141,0.0,Smut,0.02109578810632229,Yellow Leaf Disease,0.009253334254026413,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_image024.jpg,Tomato___Tomato_mosaic_virus,8,Tomato___Early_blight,1,False,0.9559685587882996,2.4732673686855833e-09,Tomato___Late_blight,0.04209144413471222,Tomato___Target_Spot,0.0008287834352813661,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Chilli,cross_crop_tomato_to_chilli,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2a377230-f904-4646-95da-76e242051242___GCREC_Bact.Sp 3085.JPG,Cross-Crop: Tomato,-1,cerocospora,0,False,0.9558126926422119,0.0,nutritional deficiency,0.028415359556674957,healthy,0.013288437388837337,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Grape,external_grape,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Healthy Leaves\plantdoc_grape-leaf-detail-1457175.jpg,Healthy Leaves,4,Powdery Mildew,6,False,0.9556708335876465,0.044327449053525925,Healthy Leaves,0.044327449053525925,Downy Mildew,1.7190428707181127e-06,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Leaf_Mold\pak_IMG-20240724-WA0023.jpg,Tomato___Leaf_Mold,3,Tomato___Early_blight,1,False,0.955531895160675,5.065632358025596e-09,Tomato___Bacterial_spot,0.044209565967321396,Tomato___Late_blight,0.00016274710651487112,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_DSC02006.JPG.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,Tomato___Late_blight,2,False,0.9555153846740723,0.0021670532878488302,Tomato___Leaf_Mold,0.04191780462861061,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0021670532878488302,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_grape_to_tomato,Grape Held-Out Test,D:\CropDiseaseProject\grape_2024\healthy\healthy1085.jpg,Cross-Crop: Grape,-1,Tomato___Septoria_leaf_spot,4,False,0.9550861716270447,0.0,Tomato___Bacterial_spot,0.028299346566200256,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.013320965692400932,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_IMG_20251102_154350.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,Tomato___Late_blight,2,False,0.9548784494400024,1.4491416777673294e-06,Tomato___Early_blight,0.04478858411312103,Tomato___Bacterial_spot,0.0001803885243134573,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pak_field_IMG_20251102_152940.jpg,Tomato___healthy,9,Tomato___Late_blight,2,False,0.9546229839324951,4.3873827962670475e-05,Tomato___Early_blight,0.043505653738975525,Tomato___Bacterial_spot,0.0014147196197882295,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Chilli,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\graf1.png,Unrelated / Non-Leaf,-1,cerocospora,0,False,0.9544997811317444,0.0,healthy,0.02190808765590191,murda complex,0.016872305423021317,N/A,UNRELATED_FALSE_ALARM
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_tomato_to_sugarcane,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Early_blight\239213d8-587b-48a8-bfdf-03157ba8e95d___RS_Erly.B 6385.JPG,Cross-Crop: Tomato,-1,Mosaic / Viral Disease,4,False,0.9543439745903015,0.0,Rust (Brown Rust),0.023116465657949448,Smut,0.015853341668844223,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_tomato_to_sugarcane,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b6bd0474-9f04-4dc0-a412-de38a9ae5154___UF.GRC_YLCV_Lab 02397.JPG,Cross-Crop: Tomato,-1,Pokkah Boeng,5,False,0.9543125629425049,0.0,Yellow Leaf Disease,0.029611367732286453,Mosaic / Viral Disease,0.008862439543008804,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_tomato_to_sugarcane,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\b7c4e0c0-a388-44e8-9c5c-d2db995557ab___GCREC_Bact.Sp 3667.JPG,Cross-Crop: Tomato,-1,Rust (Brown Rust),7,False,0.9540174603462219,0.0,Mosaic / Viral Disease,0.033484891057014465,Yellow Leaf Disease,0.010067187249660492,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Sylhet-Tomato-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Target_Spot\rk_sau_IMG_1051_JPG.rf.102855683e83a3c0007a0bf7b092a200.jpg,Tomato___Target_Spot,6,Tomato___Late_blight,2,False,0.9535342454910278,0.000125439531984739,Tomato___Early_blight,0.04578935354948044,Tomato___healthy,0.0005164282629266381,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Grape,cross_crop_tomato_to_grape,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1cba0a0a-1e54-4ce9-b88c-722a6e8e12b7___YLCV_GCREC 2409.JPG,Cross-Crop: Tomato,-1,Healthy Leaves,4,False,0.9525037407875061,0.0,Powdery Mildew,0.024316847324371338,Downy Mildew,0.013313447125256062,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_5602347-PPT_jpg.rf.c1f77f67ad4ad50b0ac5e3af9a8a5a3d.jpg,Downy Mildew,2,Healthy Leaves,4,False,0.9521987438201904,2.1446833216032246e-06,Esca (Black Measles),0.04682080075144768,Black Rot,0.0004939486971125007,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Chilli,cross_crop_sugarcane_to_chilli,Sugarcane Held-Out Test,D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf650.jpg,Cross-Crop: Sugarcane,-1,cerocospora,0,False,0.952024519443512,0.0,nutritional deficiency,0.027446022257208824,healthy,0.01607643999159336,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Leaf_Mold\pak_23633262_1572609386115825_1396180255_o.jpg,Tomato___Leaf_Mold,3,Tomato___Early_blight,1,False,0.9509479999542236,4.076570348843234e-06,Tomato___Septoria_leaf_spot,0.03615850955247879,Tomato___Late_blight,0.012670468538999557,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Chilli,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\chessboard.png,Unrelated / Non-Leaf,-1,cerocospora,0,False,0.9506956934928894,0.0,murda complex,0.024397635832428932,healthy,0.01846477948129177,N/A,UNRELATED_FALSE_ALARM
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pak_field_IMG_20251102_161615.jpg,Tomato___healthy,9,Tomato___Late_blight,2,False,0.950691819190979,8.761489880271256e-07,Tomato___Early_blight,0.04543454200029373,Tomato___Bacterial_spot,0.003262161510065198,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Leaf_Mold\pak_IMG-20240724-WA0022.jpg,Tomato___Leaf_Mold,3,Tomato___Early_blight,1,False,0.950348973274231,3.6622495827032253e-06,Tomato___Late_blight,0.04934816062450409,Tomato___Septoria_leaf_spot,0.0002710389089770615,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_05-069f1.jpg,Tomato___Bacterial_spot,0,Tomato___Septoria_leaf_spot,4,False,0.9503294825553894,9.403336662217043e-06,Tomato___Early_blight,0.04965181648731232,Tomato___Bacterial_spot,9.403336662217043e-06,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Grape,cross_crop_tomato_to_grape,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b6bd0474-9f04-4dc0-a412-de38a9ae5154___UF.GRC_YLCV_Lab 02397.JPG,Cross-Crop: Tomato,-1,Healthy Leaves,4,False,0.9502034783363342,0.0,Powdery Mildew,0.04932351037859917,Bacterial Leaf Spot,0.0002833176404237747,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_CROSS_CROP,Tomato,cross_crop_chilli_to_tomato,Chilli Held-Out Test,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5589.JPG,Cross-Crop: Chilli,-1,Tomato___Late_blight,2,False,0.9500633478164673,0.0,Tomato___Early_blight,0.048821672797203064,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.000902378058526665,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_CROSS_CROP,Chilli,cross_crop_tomato_to_chilli,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\651c7556-f25e-46b9-97db-4793a2a3b642___RS_HL 0219.JPG,Cross-Crop: Tomato,-1,cerocospora,0,False,0.9499124884605408,0.0,murda complex,0.03498497232794762,healthy,0.013024266809225082,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000017.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9490072131156921,0.0067467475309967995,Bacterial Leaf Spot,0.017162328585982323,Downy Mildew,0.01607203297317028,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Early_blight\pak_Early-Blight.jpg,Tomato___Early_blight,1,Tomato___Late_blight,2,False,0.9489341378211975,0.0508103147149086,Tomato___Early_blight,0.0508103147149086,Tomato___Leaf_Mold,0.0001481984363636002,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_d536f351-5599-4c59-8f9f-73e764357145_jpg.rf.7715b2f1481246db7d1d7f37482902de.jpg,Powdery Mildew,6,Healthy Leaves,4,False,0.9485298991203308,0.014838882721960545,Esca (Black Measles),0.020719658583402634,Powdery Mildew,0.014838882721960545,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000020.jpg,Esca (Black Measles),3,Healthy Leaves,4,False,0.9483155608177185,0.0009581611957401037,Powdery Mildew,0.0339047908782959,Downy Mildew,0.016103923320770264,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000021.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9482808113098145,0.0002024191344389692,Bacterial Leaf Spot,0.03958525508642197,Healthy Leaves,0.006628693547099829,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Black Rot\baliwaka_00000007.jpg,Black Rot,1,Powdery Mildew,6,False,0.9481501579284668,0.00020143884466961026,Healthy Leaves,0.03753798454999924,Downy Mildew,0.01306405384093523,HIGH,MISCLASSIFICATION
TRACK_A_INTERNAL,Tomato,tomato,tomato_plantvillage,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Target_Spot\8bf33883-751c-4b5c-b50f-a955a4e0d8b7___Com.G_TgS_FL 1116.JPG,Tomato___Target_Spot,6,Tomato___Spider_mites Two-spotted_spider_mite,5,False,0.9479550719261168,0.049591664224863,Tomato___Target_Spot,0.049591664224863,Tomato___healthy,0.0015688876155763,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_grape_to_sugarcane,Grape Held-Out Test,D:\CropDiseaseProject\grape_2024\healthy\healthy533.jpg,Cross-Crop: Grape,-1,Healthy Leaves,3,False,0.946208655834198,0.0,Mosaic / Viral Disease,0.037917762994766235,Yellow Leaf Disease,0.012018575333058834,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_250_cb_20100819110637.jpg,Tomato___Bacterial_spot,0,Tomato___Early_blight,1,False,0.9457914233207703,0.01288479845970869,Tomato___Septoria_leaf_spot,0.025864386931061745,Tomato___Bacterial_spot,0.01288479845970869,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Chilli,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\detect_blob.png,Unrelated / Non-Leaf,-1,cerocospora,0,False,0.9446153044700623,0.0,murda complex,0.05422629043459892,healthy,0.0010017325403168797,N/A,UNRELATED_FALSE_ALARM
TRACK_D_UNRELATED,Tomato,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\notes.png,Unrelated / Non-Leaf,-1,Tomato___Late_blight,2,False,0.9443497657775879,0.0,Tomato___Early_blight,0.052674006670713425,Tomato___Bacterial_spot,0.002036638557910919,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_IMG_20251102_155036.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,Tomato___Late_blight,2,False,0.9443074464797974,6.654396202065982e-06,Tomato___Early_blight,0.05403909459710121,Tomato___Septoria_leaf_spot,0.0014668685616925359,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Sugarcane,realworld_sugarcane,SUGARCANE_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-4-_JPG.rf.1e0ed1944525a2640d3bf95143991216.jpg,Red Rot,6,Brown Spot,1,False,0.9439693093299866,0.00475101824849844,Rust (Brown Rust),0.04165319353342056,Banded Chlorosis,0.007129134610295296,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_66e3d906-fff6-4cfd-b5ff-ae5105a733f6_jpg.rf.a8a02dd8fe50bcfa712fb2ffb345411a.jpg,Powdery Mildew,6,Esca (Black Measles),3,False,0.9439387321472168,0.006497279275208712,Bacterial Leaf Spot,0.039031434804201126,Healthy Leaves,0.00826194416731596,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Leaf_Mold\pak_23601051_1572608349449262_2029169498_o.jpg,Tomato___Leaf_Mold,3,Tomato___Late_blight,2,False,0.9436942934989929,5.692651029676199e-05,Tomato___Early_blight,0.05579673871397972,Tomato___Target_Spot,0.00030932543450035155,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_tomato_to_sugarcane,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Septoria_leaf_spot\e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG 7413.JPG,Cross-Crop: Tomato,-1,Yellow Leaf Disease,10,False,0.9436715841293335,0.0,Smut,0.02147260122001171,Rust (Brown Rust),0.021444307640194893,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Sylhet-Tomato-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Target_Spot\rk_sau_IMG_1051_JPG.rf.b7eccf3fb9cb45a4ba170b34648f2869.jpg,Tomato___Target_Spot,6,Tomato___Late_blight,2,False,0.9432727694511414,8.640551095595583e-05,Tomato___Early_blight,0.056393757462501526,Tomato___healthy,0.00020183881861157715,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Septoria_leaf_spot\pak_4853086777_bc41d29801.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Early_blight,1,False,0.9429954290390015,8.572734077461064e-05,Tomato___Bacterial_spot,0.056700289249420166,Tomato___Late_blight,0.00019545800751075149,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000055.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9426435828208923,1.3778578249912243e-05,Healthy Leaves,0.05592775717377663,Downy Mildew,0.0006701337406411767,HIGH,MISCLASSIFICATION
TRACK_A_INTERNAL,Sugarcane,sugarcane_maharashtra,sugarcane_maharashtra,D:\CropDiseaseProject\sugarcane_maharashtra\Yellow\yellow (55).jpeg,Yellow Leaf Disease,10,Rust (Brown Rust),7,False,0.9423226714134216,0.0547636672854423,Yellow Leaf Disease,0.0547636672854423,Red Rot,0.002590695163235,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\vineyard_00000047.jpg,Black Rot,1,Healthy Leaves,4,False,0.9419278502464294,0.00023382427752949297,Powdery Mildew,0.050116147845983505,Downy Mildew,0.0072049330919981,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Downy Mildew\gldd_field_maxresdefault2_jpg.rf.b2f061044a211410e38bcb55efb0f639.jpg,Downy Mildew,2,Bacterial Leaf Spot,0,False,0.9419211149215698,3.666532393253874e-06,Healthy Leaves,0.036829136312007904,Esca (Black Measles),0.020595772191882133,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_Basil%2Binfected%2Bby%2BTomato%2BSpotted%2BWilt%2BVirus.jpg,Tomato___healthy,9,Tomato___Late_blight,2,False,0.9416099190711975,0.0029546250589191914,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.05446629598736763,Tomato___healthy,0.0029546250589191914,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_grape_to_tomato,Grape Held-Out Test,D:\CropDiseaseProject\grape_2024\esca\esca503.jpg,Cross-Crop: Grape,-1,Tomato___Bacterial_spot,0,False,0.9413379430770874,0.0,Tomato___Early_blight,0.038693733513355255,Tomato___Late_blight,0.019966017454862595,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_tomato_to_sugarcane,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Late_blight\734daa60-b419-4736-ae19-c84fc2043d97___RS_Late.B 6758.JPG,Cross-Crop: Tomato,-1,Yellow Leaf Disease,10,False,0.9407181739807129,0.0,Pokkah Boeng,0.039957571774721146,Smut,0.014065280556678772,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-spot-tomato.jpg,Tomato___Bacterial_spot,0,Tomato___Septoria_leaf_spot,4,False,0.9406814575195312,0.0016592314932495356,Tomato___Late_blight,0.029231155291199684,Tomato___Early_blight,0.020039480179548264,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000022.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9404515624046326,0.024650081992149353,Leaf Blight,0.024650081992149353,Bacterial Leaf Spot,0.015548084862530231,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Healthy Leaves\plantdoc_Grolleau_noir_leaves.jpg,Healthy Leaves,4,Black Rot,1,False,0.940321683883667,0.0222098957747221,Healthy Leaves,0.0222098957747221,Leaf Blight,0.01856478862464428,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Tomato,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\detect_blob.png,Unrelated / Non-Leaf,-1,Tomato___Late_blight,2,False,0.94016033411026,0.0,Tomato___Early_blight,0.04507743567228317,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.008587975054979324,N/A,UNRELATED_FALSE_ALARM
TRACK_C_REALWORLD,Tomato,realworld_tomato,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pd_real_17fc47.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,Tomato___Late_blight,2,False,0.9391809105873108,4.1612751374486834e-05,Tomato___Bacterial_spot,0.05165198817849159,Tomato___Early_blight,0.004760867450386286,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_2.--Virused-tomato-leaves-versus.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,Tomato___Late_blight,2,False,0.9387304782867432,0.011460757814347744,Tomato___Early_blight,0.047939483076334,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.011460757814347744,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Esca (Black Measles)\vineyard_00000043.jpg,Esca (Black Measles),3,Healthy Leaves,4,False,0.9382001757621765,0.0009442018927074969,Powdery Mildew,0.04855328053236008,Downy Mildew,0.011187910102307796,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_chilli_to_tomato,Chilli Held-Out Test,D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5371.JPG,Cross-Crop: Chilli,-1,Tomato___Early_blight,1,False,0.9379971623420715,0.0,Tomato___Late_blight,0.06187652423977852,Tomato___Leaf_Mold,0.00011836198973469436,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_tomato_to_sugarcane,Tomato Held-Out Test,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Septoria_leaf_spot\fa477e80-af35-4ef8-b16b-78e0f884f737___Matt.S_CG 2715.JPG,Cross-Crop: Tomato,-1,Yellow Leaf Disease,10,False,0.9379521608352661,0.0,Rust (Brown Rust),0.04021906480193138,Grassy Shoot,0.019124489277601242,N/A,CROSS_CROP_FALSE_ALARM
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Downy Mildew\gldd_field_depositphotos_309040322-stock-photo-leaf-bottle-gourd-infected-cercospora1_jpg.rf.e43fc931c226a1620cd6999173c5dffc.jpg,Downy Mildew,2,Black Rot,1,False,0.9379409551620483,0.00044155382784083486,Esca (Black Measles),0.054692719131708145,Powdery Mildew,0.004761301446706057,HIGH,MISCLASSIFICATION
